fisher1,fisher10,fisher11,fisher12,fisher13,fisher14,fisher15,fisher16,fisher17,fisher18,fisher19,fisher2,fisher20,fisher3,fisher4,fisher5,fisher6,fisher7,fisher8,fisher9,total_catch_kg,total_biomass_kg,biomass_inside_MPA_kg,biomass_outside_MPA_kg
0.0,46.53479898014325,68.13189452235974,22.16421801542083,0.0,21.86999999999989,21.86999999999989,0.0,2.0305561916818533,14.174999999999955,14.02171373606052,0.0,9.91708946599897,52.77703391999967,24.526010468820914,25.940299357086815,0.0,0.0,0.0,0.0,323.9586146575723,44833.90021929014,4311.86208365968,40522.03813563046
0.0,0.0,2.5218945223600713,0.0,38.56689452235992,0.0,4.431124440000076,0.0,134.21054729605999,0.0,55.85133273344786,21.25267148236003,0.0,12.859699320000118,40.800643105998915,0.0,0.0,0.0,32.804999999999836,13.456894522360017,356.7567019449468,44624.858839503744,4326.366549016892,40298.49229048685
0.0,67.98696608235991,0.0,0.0,0.0,0.0,17.69893830014348,44.291727924442284,57.10240151999983,0.0,0.0,10.934999999999945,25.410435479999933,18.017873279999776,23.900556191681744,1.918602924442439,56.71042744424176,63.09829728141972,38.54302055999983,0.0,425.61424698873066,44349.48988265009,4348.714725400924,40000.77515724916
24.391894522359962,16.001334311231403,0.0,0.0,43.73999999999978,0.0,0.0,27.609857639999973,0.0,27.392397125331854,0.0,31.236252125332157,0.0,20.934657455420847,71.62806528533179,0.0,0.0,0.0,7.795776960000012,51.03720575999978,321.76744118500756,44102.93281813845,4405.68868647164,39697.24413166681
0.0,2.5218945223600713,0.0,28.82527235999987,0.0,50.73069294014317,19.792128982503527,0.0,24.436608119999846,23.900556191681744,0.0,53.00646506599878,61.14233168276951,68.51773566014344,37.352383925332106,0.0,0.0,0.0,21.226934519999986,0.0,391.45300397093206,43866.24724197808,4296.428531831369,39569.81871014671
4.674986279999985,0.0,26.3104974468024,47.17831391999971,16.124226120000003,0.0,33.81140555999991,0.0,31.08957511168137,0.0,0.0,103.1268144916246,0.0,0.0,0.0,10.934999999999945,0.0,87.58039382583479,0.0,10.934999999999945,371.76621275594266,43648.996861657906,4289.230917915335,39359.76594374257
0.0,10.934999999999945,48.414986279999766,37.412633159999814,18.94008116769237,46.84884155999998,35.89171373606041,21.86999999999989,0.0,3.644559359999903,0.0,0.0,10.934999999999945,0.0,21.86999999999989,15.120963209774573,0.0,76.31597735999958,3.338175240000055,0.0,351.5379310735261,43428.387823379715,4254.969433626992,39173.418389752725
0.0,35.32689452235991,4.081466880000107,6.328125,12.812605920000124,0.0,26.416160640000044,10.934999999999945,10.934999999999945,10.934999999999945,32.804999999999836,25.72889183999996,5.883347519999916,24.971857925332188,10.934999999999945,34.95178197542077,36.55570499999976,0.0,0.0,19.532738520000066,309.13457574311246,43233.19627004516,4167.360934640033,39065.83533540513
0.0,0.0,65.17840607999983,0.0,14.475435479999987,21.86999999999989,0.0,12.965556191681799,57.46979898014297,30.869473884442414,48.92922611999984,15.60998627999993,2.7947989801434687,0.0,55.442312999999785,0.0,64.73937311999953,29.198549519999915,48.414986279999766,0.0,467.9579039164091,42842.29266048121,4259.772395993698,38582.52026448751
0.0,38.948076131087646,21.86999999999989,0.0,41.869592191331094,0.0,26.42196672,0.0,31.953320639999674,84.37717187999965,0.0,0.0,47.96436474014331,32.804999999999836,23.28097139999977,0.0,27.651071816060494,7.283814840000105,0.0,0.0,384.4253503586215,42596.46765301218,4173.2002258738285,38423.26742713835
0.0,45.64698300000009,0.0,0.0,0.0,16.650729359999787,0.0,26.42196672,0.0,23.613119999999753,15.709887005332348,0.0,10.934999999999945,46.826713736060356,19.08507743999985,15.366124440000021,21.86999999999989,4.081466880000107,42.94040714599896,10.717754759999934,299.86523048739105,42396.86659023463,4215.97905849396,38180.88753174067
45.427871519999826,24.352980480000042,17.652788482359938,0.0,0.0,21.86999999999989,0.0,0.0,0.0,0.0,0.0,0.0,28.752903720000177,50.477477348820685,0.0,19.345858560000124,43.14285360533222,0.0,65.60999999999967,27.577221120000104,344.2099548365127,42219.14693284177,4024.657677926273,38194.4892549155
6.328125,15.016466880000053,6.029209080000101,21.86999999999989,3.644559359999903,8.5149532800001,32.804999999999836,0.0,0.0,9.10611072000006,36.31603945108782,13.081781975420881,0.0,14.793891840000015,0.0,21.86999999999989,27.088301880000017,0.0,0.0,13.591010468820969,230.05544993532953,42193.823590592736,4102.987762345563,38090.835828247175
32.26023638599895,0.0,0.0,14.02171373606052,54.67499999999973,0.0,64.65922847999968,0.0,21.86999999999989,35.599798980143305,0.0,10.934999999999945,0.0,36.55570499999976,0.0,31.9533206399999,26.42196672,0.0,29.1891599999999,0.0,358.1411299422016,41859.54053553414,4050.2513363919647,37809.28919914218
38.403719999999794,0.0,21.86999999999989,25.798814279999988,80.33953247999966,21.86999999999989,0.0,0.0,0.0,0.0,31.995777599999883,11.072573639999973,0.0,30.51412560000017,0.0,10.934999999999945,10.934999999999945,32.804999999999836,0.0,29.32189631999995,345.86143991999893,41654.049116187874,4052.4717780012506,37601.577338186624
0.0,2.656010468821023,0.0,0.0,36.663891839999906,9.794613959999879,0.0,0.0,65.96788068000023,50.37357923999957,13.081781975420881,0.0,0.0,102.37913054599858,21.86999999999989,10.934999999999945,0.0,28.12823172000003,0.0,26.544986279999875,368.3951067102398,41471.0463229911,4043.440819020868,37427.605503970226
10.934999999999945,32.804999999999836,35.537889536060675,0.0,0.0,6.177461759999915,10.934999999999945,31.949241479999728,63.72296891999986,10.934999999999945,0.0,28.988279999999804,0.0,25.83913931999996,14.68570499999987,100.87068671999964,0.0,5.057303040000079,0.0,0.0,378.4386757760592,41157.89654955815,4024.911191157632,37132.98535840052
35.97571259999995,34.82656559999987,0.0,0.0,32.35990175999973,50.22121823999987,0.0,0.0,0.0,83.60551403999966,10.934999999999945,20.60958815999993,21.43840608000005,10.934999999999945,0.0,23.156075880000117,59.99842367999963,0.0,26.67020255999978,35.14071276000004,445.8723213599985,40869.41688378202,3914.671190373387,36954.74569340863
